"","State","County","Hispanic","White","Black","Asian","Native","Pacific","Income","TotalPop","Men","Women","Citizen","hospital_count","population_hospital_ratio"
"2135","South Carolina","williamsburg",0.9,22.6,59.2,0,0,0,29363,33238,16166,17072,25611,1,33238
"2136","South Carolina","york",3.65,76.3,14.75,0.7,0,0,50327,240076,115873,124203,174663,10,24007.6
"2137","South Dakota","beadle",8.3,81.1,0.1,4.9,1,0,48811,18168,9072,9096,12180,1,18168
"2138","South Dakota","bennett",4.1,30.85,0.9,0,50.4,0,42594.5,3438,1659,1779,2254,1,3438
"2139","South Dakota","bon homme",4,88.3,0.95,0.5,4,0,45430.5,7013,4053,2960,5603,2,3506.5
"2140","South Dakota","brookings",2.6,91.45,0.6,3.35,0.45,0,54024,33046,16834,16212,25485,1,33046
"2141","South Dakota","brown",2.05,91.35,0.5,0.4,2.65,0,56211,38060,18591,19469,28359,13,2927.69230769231
"2142","South Dakota","brule",0.4,86.5,0,0,9.6,0,48402.5,5330,2621,2709,3946,1,5330
"2143","South Dakota","buffalo",1,18.5,0.2,0,74.9,1.7,31163,2038,1027,1011,1291,2,1019
"2144","South Dakota","butte",3.4,91.5,0.05,0.05,1.55,0,44749,10292,5086,5206,7683,5,2058.4
"2145","South Dakota","campbell",0.2,94.9,0,0.8,3.5,0,45170,1548,731,817,1161,4,387
"2146","South Dakota","charles mix",1.8,57.4,0,0.2,34.1,0,40640,9239,4598,4641,6509,2,4619.5
"2147","South Dakota","clark",2.5,93.8,0.8,0.8,1,0,49600,3625,1846,1779,2697,29,125
"2148","South Dakota","clay",2.2,89.2,1.6,1.5,2.1,0,36509,14011,7009,7002,11273,16,875.6875
"2149","South Dakota","codington",1.1,94.9,0.6,0.2,0.8,0,50744,27750,13969,13781,20871,1,27750
"2150","South Dakota","custer",2.55,91.8,0.35,0.3,3.85,0,52659.5,8394,4195,4199,6848,6,1399
"2151","South Dakota","davison",1,94.15,0.3,0,3,0,51947,19787,9961,9826,14944,1,19787
"2152","South Dakota","day",2.3,95.4,0,0.2,1.9,0,40938,5618,2832,2786,4368,1,5618
"2153","South Dakota","deuel",2.25,96.8,0.5,0,0.05,0,52765,4341,2251,2090,3295,1,4341
"2154","South Dakota","dewey",0.95,20.9,0.05,0,76.45,0,37329.5,5579,2718,2861,3644,2,2789.5
"2155","South Dakota","douglas",0.9,95.1,0,0,2.8,0,52500,2973,1463,1510,2298,21,141.571428571429
"2156","South Dakota","edmunds",1.45,96.55,0.1,0.4,1.2,0,57326.5,4018,1978,2040,3028,1,4018
"2157","South Dakota","fall river",2.95,87.15,0.95,0.65,5.8,0,46307.5,6906,3503,3403,5618,1,6906
"2158","South Dakota","faulk",4,94.1,0,0.1,1.8,0,43679,2359,1238,1121,1859,1,2359
"2159","South Dakota","grant",2.45,95.65,0.25,0.05,1.15,0,52630.5,7227,3779,3448,5525,16,451.6875
"2160","South Dakota","gregory",0.8,88.35,0,1.1,7.1,0,37500,4226,2153,2073,3257,2,2113
"2161","South Dakota","haakon",0,89,0.4,0,7.7,0,41518,2083,1054,1029,1592,1,2083
"2162","South Dakota","hand",1.5,97.3,0,0.25,0.15,0,47763.5,3375,1708,1667,2672,1,3375
"2163","South Dakota","hughes",2.1,83.65,0.6,0,9.4,0,63300,17466,8493,8973,13166,2,8733
"2164","South Dakota","hutchinson",1.9,95.3,0,0,1,0,47337,7226,3586,3640,5468,3,2408.66666666667
"2165","South Dakota","jackson",1.9,52.35,0.15,0.45,41.55,0,45161,3237,1595,1642,2175,32,101.15625
"2166","South Dakota","jerauld",2.5,96.2,0,0,0.3,0,53125,2031,962,1069,1498,1,2031
"2167","South Dakota","jones",0.3,94.2,2,0,3.5,0,35972,781,390,391,666,5,156.2
"2168","South Dakota","kingsbury",1.9,95.75,0.5,0.6,0.1,0,53792,5107,2590,2517,3940,1,5107
"2169","South Dakota","lake",1.9,96.5,0,0,0.1,0,67159,12086,6149,5937,9472,27,447.62962962963
"2170","South Dakota","lawrence",2.6,92,0.4,0.8,3.1,0,46922,24645,12202,12443,19670,14,1760.35714285714
"2171","South Dakota","lincoln",1.1,93.8,1,0.1,0.2,0,75698,49874,24825,25049,34863,26,1918.23076923077
"2172","South Dakota","marshall",4.8,83.4,0.6,0,9,0,51788,4701,2443,2258,3498,12,391.75
"2173","South Dakota","mcpherson",2.1,91.5,0.2,0.4,5.7,0,36375,2263,1165,1098,1883,4,565.75
"2174","South Dakota","meade",3.8,88.4,1.3,1.5,1.2,0,58807,26381,13823,12558,19772,2,13190.5
"2175","South Dakota","minnehaha",2.4,88.2,2.45,0.8,1.25,0,51420.5,178942,89658,89284,128691,6,29823.6666666667
"2176","South Dakota","moody",3.15,77.85,0.65,1.8,12.85,0,51673,6439,3227,3212,4653,1,6439
"2177","South Dakota","pennington",3.6,80.4,1.1,0.9,5.5,0,49976,106085,53101,52984,79474,5,21217
"2178","South Dakota","perkins",1.6,95.6,0.1,0,1.9,0,39773,2981,1506,1475,2363,1,2981
"2179","South Dakota","potter",0.9,92.7,0,1.1,3.3,0,46081,2307,1098,1209,1828,5,461.4
"2180","South Dakota","roberts",2.45,59.2,0,0,33.65,0,50833.5,10318,5167,5151,7345,1,10318
"2181","South Dakota","spink",0.6,95.6,0,0,1.5,0,54097,6570,3323,3247,4910,1,6570
"2182","South Dakota","todd",3.65,9.6,0.35,0.5,75.15,0,30228.5,9942,4862,5080,5915,3,3314
"2183","South Dakota","tripp",0.5,83.3,0.1,0.4,14.5,0,40053,5504,2780,2724,4252,1,5504
"2184","South Dakota","turner",1.95,95.8,0.55,0.05,0.45,0,52528.5,8302,4176,4126,6301,1,8302
"2185","South Dakota","union",1.3,96.8,0.3,0.5,0.3,0,58186,14842,7476,7366,11055,19,781.157894736842
"2186","South Dakota","walworth",4.95,83.5,0.25,2.15,6.7,0.4,45469,5495,2688,2807,4131,3,1831.66666666667
"2187","South Dakota","yankton",2.2,92.5,2,0.6,1.4,0,48642,22636,11796,10840,17605,2,11318
"2188","Tennessee","anderson",1.4,93.7,2.4,0.3,0.3,0,44597,75430,36585,38845,58268,4,18857.5
"2189","Tennessee","bedford",9.8,83.9,6.1,0,0,0,43239,45986,22691,23295,31232,3,15328.6666666667
"2190","Tennessee","benton",2,93,3.2,0.1,0.2,0,32500,16261,8010,8251,12867,9,1806.77777777778
"2191","Tennessee","bledsoe",2.4,91.2,3.9,0,0,0,36598,13686,7677,6009,10869,1,13686
"2192","Tennessee","blount",2.55,92.5,1.2,0.4,0,0,46517.5,125188,60612,64576,96436,2,62594
"2193","Tennessee","bradley",4.8,90.8,3.4,0.8,0,0,40421,102062,49664,52398,75942,2,51031
"2194","Tennessee","campbell",0.5,97.5,0,0,0.3,0,34761,40176,19455,20721,31790,4,10044
"2195","Tennessee","cannon",1.8,94.6,1.7,0.1,0.1,0,40110,13787,6783,7004,10673,1,13787
"2196","Tennessee","carroll",1.7,85.1,11.4,0.2,0.4,0,36503,28353,13818,14535,22024,13,2181
"2197","Tennessee","carter",0.9,96.4,0.4,0,0.1,0,32369,56941,27856,29085,45572,4,14235.25
"2198","Tennessee","cheatham",1.3,94.5,0.9,0.2,0,0,50323,39422,19553,19869,29653,1,39422
"2199","Tennessee","chester",2.6,88.1,7.2,0.2,0,0,36875,17324,8297,9027,13289,6,2887.33333333333
"2200","Tennessee","claiborne",0.8,95.9,0.8,0,0,0,33750,31748,15556,16192,25255,3,10582.6666666667
"2201","Tennessee","clay",1.7,95.5,1.25,0.25,1.1,0,30626,7780,3820,3960,6175,16,486.25
"2202","Tennessee","cocke",1.6,93.5,0.5,0,0,0,31772,35321,17241,18080,27863,1,35321
"2203","Tennessee","coffee",2.9,91.3,0.9,0.5,0,0,45541,53448,26000,27448,39570,4,13362
"2204","Tennessee","cumberland",1.35,95.55,0.25,0.25,0,0,39645,57455,28022,29433,46291,11,5223.18181818182
"2205","Tennessee","davidson",5.5,59,19.3,1.9,0,0,46978,658506,317582,340924,469669,11,59864.1818181818
"2206","Tennessee","decatur",2.25,93.15,2.6,0.15,0,0,37376,11686,5687,5999,9124,5,2337.2
"2207","Tennessee","dekalb",6.4,89.6,1.15,0.45,0,0,39464.5,19038,9515,9523,14119,7,2719.71428571429
"2208","Tennessee","dickson",2.6,92.3,2.3,0.15,0.1,0,41521,50472,24762,25710,37652,1,50472
"2209","Tennessee","dyer",1.95,83.55,9.8,0.35,0.15,0,45359,38054,18422,19632,28345,1,38054
"2210","Tennessee","fayette",1.3,67.1,28.3,0.2,0,0,54138,38814,19133,19681,30277,17,2283.17647058824
"2211","Tennessee","fentress",0.5,97.05,0.1,0,0.2,0,32114,17931,8783,9148,13872,1,17931
"2212","Tennessee","franklin",2.7,87.6,3.3,0.3,0.1,0,43750,41138,20046,21092,32005,34,1209.94117647059
"2213","Tennessee","gibson",1.45,86.3,10.9,0.15,0,0,36406,49572,23577,25995,37164,2,24786
"2214","Tennessee","giles",1.55,86,10.35,0.1,0,0,38842,28949,14161,14788,22332,2,14474.5
"2215","Tennessee","greene",1.7,95.5,1.2,0.3,0,0,35606,68576,33463,35113,54029,14,4898.28571428571
"2216","Tennessee","grundy",0.45,83.2,0.15,0.15,0.45,0,26742,13524,6687,6837,10487,3,4508
"2217","Tennessee","hamblen",7.4,86.6,3.5,0.5,0,0,38348.5,62999,30693,32306,44924,2,31499.5
"2218","Tennessee","hamilton",3.4,76.75,12.15,0.9,0,0,46336.5,348121,167812,180309,264986,24,14505.0416666667
"2219","Tennessee","hancock",0.05,97.35,0.4,0.05,0.7,0,27618.5,6642,3279,3363,5235,10,664.2
"2220","Tennessee","hardeman",1.2,46.05,52.15,0.2,0.1,0,32046,26253,14297,11956,20836,3,8751
"2221","Tennessee","hardin",1.3,92.25,2,0.1,0.2,0,37625.5,25900,12619,13281,20281,5,5180
"2222","Tennessee","hawkins",0.7,95.5,0.6,0,0,0,36863,56595,27682,28913,44223,1,56595
"2223","Tennessee","haywood",3.4,46.35,48.3,0,0,0,35494.5,18248,8544,9704,13745,1,18248
"2224","Tennessee","henderson",1.15,92.35,4.3,0,0,0,38741,28013,13465,14548,21223,5,5602.6
"2225","Tennessee","henry",2.2,93.5,4.2,0,0,0,35859,32269,15657,16612,25242,8,4033.625
"2226","Tennessee","hickman",1.05,93.5,1,0,0,0,36757.5,24283,12745,11538,18737,1,24283
"2227","Tennessee","houston",2.2,92.1,2.9,0,0.6,0,39483,8290,4098,4192,6318,6,1381.66666666667
"2228","Tennessee","humphreys",1.4,95.8,0.8,0,0,0,42070,18240,9048,9192,14189,1,18240
"2229","Tennessee","jackson",1.1,96.5,0.55,0,0,0,30793.5,11496,5816,5680,9192,32,359.25
"2230","Tennessee","jefferson",3.2,92.6,2.1,0,0,0,42458,52490,25876,26614,40746,47,1116.8085106383
"2231","Tennessee","johnson",0.9,95.8,1.8,0,0,0,30800,18017,9643,8374,14650,22,818.954545454545
"2232","Tennessee","knox",2.5,86.15,5.05,0.95,0,0,50784,444348,215996,228352,337585,14,31739.1428571429
"2233","Tennessee","lake",3.95,72.25,21.35,0.25,0.35,0.05,30157.5,7687,4937,2750,6334,27,284.703703703704
"2234","Tennessee","lauderdale",1.4,56.3,38.5,0,0.1,0,32412,27427,14296,13131,20750,6,4571.16666666667
"2235","Tennessee","lawrence",0.5,96.7,0.5,0,0.2,0,38235,42226,20757,21469,31271,14,3016.14285714286
"2236","Tennessee","lewis",2.2,93.85,1.55,1.65,0,0,37105,11944,6016,5928,9136,4,2986
"2237","Tennessee","lincoln",1.8,91.9,1.1,0,0.2,0,39459,33550,16431,17119,25663,26,1290.38461538462
"2238","Tennessee","loudon",4.45,92.3,1,0.35,0,0,49101.5,50229,24438,25791,38218,1,50229
"2239","Tennessee","macon",4.05,92.65,0.15,0,0.05,0,32684.5,22761,11209,11552,16657,7,3251.57142857143
"2240","Tennessee","madison",1.6,58.6,32.7,0.1,0,0,46250,98184,46495,51689,73777,27,3636.44444444444
"2241","Tennessee","marion",1.15,93.85,0.45,0,0.05,0,45712,28306,13861,14445,22109,28,1010.92857142857
"2242","Tennessee","marshall",3.75,89.7,4.85,0,0,0,45071,31159,15339,15820,23060,12,2596.58333333333
"2243","Tennessee","maury",3.2,86.9,8.9,0.3,0,0,52434,84089,40561,43528,62430,1,84089
"2244","Tennessee","mcminn",3.1,90.15,3,0,0.15,0,41457,52506,25513,26993,40272,1,52506
"2245","Tennessee","monroe",3.4,92.9,1,0,1.2,0,34141,45293,22675,22618,34520,22,2058.77272727273
"2246","Tennessee","montgomery",8.7,62.1,19.8,1.8,0.3,0,49353.5,185980,92677,93303,130657,43,4325.11627906977
"2247","Tennessee","moore",0.45,93.15,4.5,0,1.25,0,48152,6351,3073,3278,5064,2,3175.5
"2248","Tennessee","morgan",0.5,98.5,0.2,0,0,0,37992,21794,12150,9644,17382,8,2724.25
"2249","Tennessee","obion",2.35,90.25,5.05,0.15,0.2,0,39651,31129,14945,16184,23823,1,31129
"2250","Tennessee","overton",0.5,96.7,0,0.2,0,0,34954,22100,10878,11222,16971,1,22100
"2251","Tennessee","perry",1.95,93.6,2.3,0.1,0.4,0,31015.5,7864,3948,3916,6095,7,1123.42857142857
"2252","Tennessee","polk",1.3,95.7,0.2,0,0.3,0,38750,16687,8370,8317,13081,22,758.5
"2253","Tennessee","putnam",2.7,90.7,2.4,0.5,0,0,41814,73810,36303,37507,55054,6,12301.6666666667
"2254","Tennessee","rhea",4.45,93.25,1.4,0,0.05,0,40986,32394,16022,16372,24490,1,32394
"2255","Tennessee","roane",1.6,92.35,1.9,0.5,0.1,0,43027,53162,26021,27141,42046,2,26581
"2256","Tennessee","robertson",3.9,89.35,3.9,0.4,0.1,0,53494.5,67426,33086,34340,48545,1,67426
"2257","Tennessee","rutherford",5.1,76.3,11.3,2.5,0,0,57912,282558,139456,143102,199343,4,70639.5
"2258","Tennessee","scott",1,97.7,0,0,0.2,0,28469,22043,10789,11254,16583,10,2204.3
"2259","Tennessee","sevier",3.3,93.3,0.4,0.9,0.2,0,40500,93617,45866,47751,70166,2,46808.5
"2260","Tennessee","shelby",2.7,21.5,63.8,0.6,0,0,37415,937750,447161,490589,662713,13,72134.6153846154
"2261","Tennessee","smith",0.8,95.7,0.8,0.2,0.3,0,44458,19136,9479,9657,14488,7,2733.71428571429
"2262","Tennessee","sullivan",1.2,95.3,1,0.4,0,0,40281,156752,75894,80858,124214,8,19594
"2263","Tennessee","sumner",3.15,91.4,2.6,0.35,0,0,58094,169623,82811,86812,125187,4,42405.75
"2264","Tennessee","tipton",2.2,83,11.2,0.3,0.2,0,51538,61674,30506,31168,45007,2,30837
"2265","Tennessee","trousdale",0.3,83.5,13.85,1.4,0,0,42634.5,7884,3938,3946,6023,1,7884
"2266","Tennessee","unicoi",3.45,94.6,0.65,0,0,0,32360.5,18069,8945,9124,14243,1,18069
"2267","Tennessee","union",1.4,95.9,0.25,0,0,0,38502,19096,9501,9595,14677,19,1005.05263157895
"2268","Tennessee","van buren",1.2,96.05,0.5,0.7,0,0,40677,5596,2791,2805,4465,4,1399
"2269","Tennessee","warren",8.5,86.5,0.7,0,0.1,0,34739,40015,19801,20214,28955,12,3334.58333333333
"2270","Tennessee","washington",2.6,89.4,3,0.6,0.2,0,42295,125317,60955,64362,98027,44,2848.11363636364
"2271","Tennessee","wayne",1.7,95.25,1.6,0.15,0.15,0,30912.5,16897,9295,7602,13648,28,603.464285714286
"2272","Tennessee","weakley",2.2,90.8,4.7,0,0,0,37321,34415,16743,17672,27376,1,34415
"2273","Tennessee","white",0.65,96.9,0.1,0,0,0,36207,26252,12845,13407,20334,3,8750.66666666667
"2274","Tennessee","williamson",2.5,89.4,2.4,2.3,0,0,104125,199456,97258,102198,137572,9,22161.7777777778
"2275","Tennessee","wilson",2.7,88.3,6.3,0.6,0.1,0,66322,122445,59985,62460,89895,5,24489
"2276","Texas","anderson",14.4,62.1,21,0.2,0.5,0,42065,57915,35469,22446,44111,4,14478.75
"2277","Texas","andrews",53.25,44.55,1.3,0,0.15,0,71406.5,16775,8557,8218,10207,1,16775
"2278","Texas","angelina",14.6,66.8,10.7,0.2,0,0,42670,87748,42886,44862,59834,2,43874
"2279","Texas","armstrong",11.8,84.5,0.6,0,1.6,0.2,59737,1943,977,966,1534,1,1943
"2280","Texas","atascosa",67.45,29.75,0.65,0.05,0,0,49573.5,47050,23397,23653,32272,1,47050
"2281","Texas","austin",25.25,63.45,9.35,0,0,0,51713.5,28886,14386,14500,20047,1,28886
"2282","Texas","bailey",60.1,37.5,1.9,0.4,0.1,0.1,37397,7126,3692,3434,3936,1,7126
"2283","Texas","bastrop",25.5,63.05,5.2,0.05,0.15,0,52743.5,76948,39211,37737,51011,1,76948
"2284","Texas","baylor",8.9,86.4,1.9,0,0,0,36373,3628,1765,1863,2836,1,3628
"2285","Texas","bee",56.9,39.6,2,0,0,0,42390,32659,19722,12937,24869,1,32659
"2286","Texas","bell",20.6,45.2,18.8,2,0.1,0,45863,326041,162705,163336,222432,5,65208.2
"2287","Texas","bexar",57.65,25.85,4.5,1.25,0,0,46943,1825502,897690,927812,1212392,13,140423.230769231
"2288","Texas","bosque",15.7,78.7,0,0,0,0,45563,17971,8853,9118,13207,1,17971
"2289","Texas","bowie",5.2,66.4,21.15,0.45,0.5,0,40846,93155,47014,46141,68894,2,46577.5
"2290","Texas","brazoria",27.7,55.75,7.7,0.8,0.1,0,59443.5,331741,168196,163545,222033,3,110580.333333333
"2291","Texas","brazos",17.4,62.3,7,4.4,0,0,41798.5,205271,104060,101211,143848,4,51317.75
"2292","Texas","brewster",33.9,61.9,0,0,0,0,38790,9235,4434,4801,7249,1,9235
"2293","Texas","brooks",93.1,5.55,0.05,1.25,0,0,24105,7221,3744,3477,5224,1,7221
"2294","Texas","brown",17.1,78.2,3.4,0.2,0,0,44289.5,37833,18768,19065,28041,13,2910.23076923077
"2295","Texas","burleson",20.6,67.2,11.7,0,0.1,0,53389,17293,8611,8682,12518,1,17293
"2296","Texas","burnet",19.2,77,2.35,0,0.55,0,50966,44144,21891,22253,32696,2,22072
"2297","Texas","caldwell",50.15,42.75,5.95,0,0.05,0,47524,39347,19907,19440,27699,5,7869.4
"2298","Texas","calhoun",44.8,44.5,2.7,1.2,0,0,56910,21666,10840,10826,14841,10,2166.6
"2299","Texas","cameron",93.15,6.1,0,0,0,0,29970,417947,201583,216364,220025,5,83589.4
"2300","Texas","camp",17,65.5,14.8,0,0.1,0,37191,12516,6105,6411,8426,1,12516
"2301","Texas","cass",4,78.2,17,0.3,0,0,37303,30328,14717,15611,23249,8,3791
"2302","Texas","castro",63.4,32.8,0.4,0,0.1,0,38500,7948,4053,3895,4420,1,7948
"2303","Texas","chambers",20.1,66.1,6.7,0.7,0.1,0,44167,37251,18691,18560,24045,2,18625.5
"2304","Texas","cherokee",18,62.85,12.75,0.45,0,0,40107,51167,26098,25069,34903,11,4651.54545454545
"2305","Texas","childress",23.35,59.05,13.1,1.4,0.7,1.45,53912,7059,4050,3009,5512,1,7059
"2306","Texas","clay",5.1,91.2,0.7,0.3,1.4,0,48194,10479,5265,5214,8033,16,654.9375
"2307","Texas","cochran",56.2,38.4,3.7,0,0.2,0,39113,2993,1519,1474,1787,1,2993
"2308","Texas","coleman",16.4,79.1,2.8,0.2,0.7,0,35957,8536,4223,4313,6581,1,8536
"2309","Texas","collin",11.6,62.2,7.6,10.3,0.2,0,87775,862215,423260,438955,548008,13,66324.2307692308
"2310","Texas","collingsworth",31.4,62.1,3.5,0.2,1.9,0,39743,3058,1490,1568,1885,1,3058
"2311","Texas","colorado",29,66.1,12.3,0,0.2,0,45250,20757,10231,10526,15181,3,6919
"2312","Texas","comal",21.85,73.65,1.35,0.35,0,0,61007,119632,59187,60445,88281,1,119632
"2313","Texas","comanche",26.75,71.3,0.45,0.2,0,0,38842,13623,6673,6950,9707,5,2724.6
"2314","Texas","concho",55.4,42.8,0.5,0.8,0,0,48368,4086,2726,1360,2045,1,4086
"2315","Texas","cooke",19.9,73.1,2.9,0.7,0.8,0,49258.5,38761,19129,19632,27265,2,19380.5
"2316","Texas","coryell",18.7,60.5,15.2,1,0.1,0,46843,76128,37681,38447,54395,1,76128
"2317","Texas","crane",60,35.7,3.5,0,0.7,0,58333,4730,2368,2362,2869,1,4730
"2318","Texas","crosby",55,42,3.1,0,0,0,37835,6007,2926,3081,4158,1,6007
"2319","Texas","culberson",78.4,19.2,0.4,0,0.5,0.1,35000,2296,1124,1172,1591,1,2296
"2320","Texas","dallam",34.1,61.7,0.75,1,1.2,0,47257.5,7014,3752,3262,4184,1,7014
"2321","Texas","dallas",33.5,27.8,12.7,2,0,0,46797,2485003,1225722,1259281,1432702,32,77656.34375
"2322","Texas","dawson",57.2,39.25,2.65,0.15,0.2,0,41840.5,13542,7670,5872,9638,5,2708.4
"2323","Texas","deaf smith",73.3,24.3,0.85,0.25,0,0,43315.5,19245,9491,9754,10848,1,19245
"2324","Texas","delta",7,80,9.35,0.8,0.4,0,40795.5,5223,2586,2637,4020,2,2611.5
"2325","Texas","denton",15.8,62.2,6.8,5.8,0.1,0,73542,731851,360112,371739,482962,9,81316.7777777778
"2326","Texas","dewitt",30.6,62.5,3.8,0,0,0,50363,20540,10795,9745,15547,1,20540
"2327","Texas","dimmit",84.1,15.5,0.25,0.15,0,0,31791.5,10682,5185,5497,7223,1,10682
"2328","Texas","duval",89.8,9,1.2,0,0,0,30583,11577,6038,5539,8635,7,1653.85714285714
"2329","Texas","eastland",9.6,82.9,0.9,0.1,0.1,0,34613,18328,8979,9349,13920,1,18328
"2330","Texas","ector",56.8,37.4,2.95,0.05,0.1,0,56077,149557,75182,74375,92579,3,49852.3333333333
"2331","Texas","edwards",51,48.8,0.2,0,0.1,0,41813,1906,854,1052,1480,1,1906
"2332","Texas","el paso",85.95,9.7,1.4,0.2,0,0,37482,831095,406117,424978,478494,10,83109.5
"2333","Texas","ellis",21.9,64.1,5.1,0.2,0.2,0,57679,157058,77570,79488,105187,4,39264.5
"2334","Texas","erath",18.2,77.1,0.2,0.3,0.15,0,43514,40039,19692,20347,29464,1,40039
"2335","Texas","falls",19.15,60.95,21.6,0.1,0,0,43160.5,17410,8192,9218,12990,1,17410
"2336","Texas","fannin",9,84.8,3.3,0.4,0.2,0,43750,33748,17810,15938,25298,2,16874
"2337","Texas","fayette",12.6,80.7,6.9,0,0,0,47500,24849,12267,12582,18420,17,1461.70588235294
"2338","Texas","fisher",30.7,64.95,3.1,0.45,0,0.25,41795.5,3858,1826,2032,3000,1,3858
"2339","Texas","floyd",55.25,40.4,2.5,0.1,0.05,0,41345.5,6178,3020,3158,4102,9,686.444444444444
"2340","Texas","fort bend",19.25,29.7,16.95,11.25,0,0,80485,658331,323468,334863,402025,6,109721.833333333
"2341","Texas","franklin",16.9,73.3,0.7,0,0.1,0,36932,10599,5383,5216,7587,34,311.735294117647
"2342","Texas","freestone",14.2,68.7,13.4,0,0.4,0,42241,19586,10230,9356,14092,1,19586
"2343","Texas","frio",72,20,3,0.2,0,0,35820,18168,10723,7445,11793,2,9084
"2344","Texas","gaines",50.4,43.8,1.5,0,0.3,0,54886,18916,9556,9360,9905,1,18916
"2345","Texas","galveston",22.85,54.6,11,1.3,0,0,50027.5,308163,152405,155758,215583,2,154081.5
"2346","Texas","gillespie",20.6,75.6,0,0,0,0,56515,25398,12385,13013,19166,1,25398
"2347","Texas","gonzales",50.3,41,4.5,0,0,0,42682.5,20172,10122,10050,12568,1,20172
"2348","Texas","gray",36.8,60.5,2,0.3,0.7,0,40646,22983,12253,10730,15814,1,22983
"2349","Texas","grayson",8.7,81.55,3.1,0.55,1.1,0,45752.5,122780,59917,62863,88934,4,30695
"2350","Texas","gregg",14.1,65.25,16.9,0.7,0.1,0,45871,123178,60328,62850,84342,3,41059.3333333333
"2351","Texas","grimes",20.15,64.9,15.4,0,0.25,0,45810,26961,14823,12138,19319,1,26961
"2352","Texas","guadalupe",31.7,56.5,5.2,1.2,0,0,59915,143460,70832,72628,100348,2,71730
"2353","Texas","hale",58.9,38.5,2.4,0.4,0,0,44444,35504,18337,17167,23248,2,17752
"2354","Texas","hall",34.1,57.7,7.1,0.3,0,0,30950,3203,1605,1598,2212,2,1601.5
"2355","Texas","hamilton",10.4,86.2,0.9,0.3,0.5,0,38333,8266,4040,4226,6378,24,344.416666666667
"2356","Texas","hansford",45.35,53.5,0.1,0.45,0.2,0,44277,5559,2787,2772,3141,1,5559
"2357","Texas","hardeman",20.4,69.8,8.8,0.2,0,0,37174,3992,1935,2057,2871,3,1330.66666666667
"2358","Texas","hardin",4.5,90.8,2.5,0.3,0,0,50990,55375,27325,28050,41064,5,11075
"2359","Texas","harris",35.65,24.1,11.45,3.4,0,0,50460,4356362,2166727,2189635,2494733,42,103722.904761905
"2360","Texas","harrison",9.75,70.8,17.45,0.1,0,0,46555,66417,32594,33823,46817,10,6641.7
"2361","Texas","haskell",23.8,69.85,3.45,0.75,0.25,0,39221,5853,3342,2511,3995,3,1951
"2362","Texas","hays",29.2,62,2.8,1.2,0,0,60889,177562,88420,89142,126414,2,88781
"2363","Texas","hemphill",33,64,1,0.3,0.4,0,62813,4115,2021,2094,2453,1,4115
"2364","Texas","henderson",8.5,85,2.2,0.2,0.2,0,43228,79016,38598,40418,58537,5,15803.2
"2365","Texas","hidalgo",93.45,5.8,0,0,0,0,31572,819217,399234,419983,384224,6,136536.166666667
"2366","Texas","hill",16.9,77.8,4.1,0,0.2,0,40116,34923,17174,17749,24785,2,17461.5
"2367","Texas","hockley",40.9,54.1,1.7,0,0.4,0,51136,23322,11489,11833,16012,1,23322
"2368","Texas","hood",9.65,87.85,0.3,0.4,0.45,0,50313,53171,26267,26904,40369,1,53171
"2369","Texas","hopkins",16.6,74.3,4.8,0.4,0,0,39654,35645,17589,18056,24675,2,17822.5
"2370","Texas","houston",9.1,71.9,21.4,0.1,0,0,36626,22949,12227,10722,17969,6,3824.83333333333
"2371","Texas","howard",35.15,55.05,4.85,0,0.3,0,50572.5,36105,20496,15609,25369,7,5157.85714285714
"2372","Texas","hunt",11.3,78.2,6.3,0.4,0.3,0,44493,88052,43515,44537,63237,1,88052
"2373","Texas","hutchinson",22,71.2,3.1,0.4,1.1,0,47232,21858,10970,10888,15286,3,7286
"2374","Texas","jack",18.3,78.6,2.3,0,0.2,0,50625,8946,5121,3825,6786,1,8946
"2375","Texas","jackson",32.3,63.6,3,0.2,0,0,55709,14486,7060,7426,10013,32,452.6875
"2376","Texas","jasper",6.2,78.5,10.9,0,0.25,0,39144,35768,17328,18440,26235,9,3974.22222222222
"2377","Texas","jeff davis",38.5,59.1,0.3,1.1,0.9,0,50165,2232,1093,1139,1559,1,2232
"2378","Texas","jefferson",13.5,30.05,34.25,1.15,0,0,41328,252872,129292,123580,175369,47,5380.25531914894
"2379","Texas","jim wells",84.3,14.8,0.6,0,0.1,0,48421,41461,20450,21011,28420,1,41461
"2380","Texas","johnson",16.05,79.95,2.05,0.35,0.15,0,58558.5,155450,77610,77840,107432,22,7065.90909090909
"2381","Texas","jones",26.9,65,4,0,0.1,0,44318,19978,12652,7326,15946,5,3995.6
"2382","Texas","karnes",59,33.2,1.35,0.15,0,0,45807,14879,8799,6080,11331,1,14879
"2383","Texas","kaufman",18.85,69.5,5.5,0.3,0.1,0,55061.5,109289,53588,55701,73077,1,109289
"2384","Texas","kent",17.9,81.5,0.2,0,0.4,0,47024,821,423,398,637,6,136.833333333333
"2385","Texas","kerr",26.6,70.5,0.65,0.7,0.15,0,48552.5,50149,24194,25955,38842,1,50149
"2386","Texas","kimble",24.45,74.7,0,0,0.25,0,38722,4486,2239,2247,3591,1,4486
"2387","Texas","king",24.7,75.3,0,0,0,0,63250,267,136,131,199,17,15.7058823529412
